Date,State,Confirmed,Recovered,Deceased
2021-06-08,Jharkhand,342199,332007,5073
2021-06-08,Karnataka,2717289,2460132,32096
2021-06-08,Kerala,2657963,2504011,10282
2021-06-08,Ladakh,19330,18194,195
2021-06-08,Lakshadweep,8874,7910,42
2021-06-08,Madhya Pradesh,786337,769914,8406
2021-06-08,Maharashtra,5852898,5580925,101173
2021-06-08,Manipur,56576,46527,908
2021-06-08,Meghalaya,39548,33933,678
2021-06-08,Mizoram,14020,10769,57
2021-06-08,Nagaland,23053,17296,432
2021-06-08,Odisha,825286,756641,3133
2021-06-08,Puducherry,110108,101315,1644
2021-06-08,Punjab,582092,548316,15219
2021-06-08,Rajasthan,947176,924865,8680
2021-06-08,Sikkim,17426,12894,275
2021-06-08,Tamil Nadu,2274282,2027916,27765
2021-06-08,Telangana,595011,567294,3409
2021-06-08,Tripura,56169,49519,569
2021-06-08,Uttar Pradesh,1699811,1664296,21425
2021-06-08,Uttarakhand,334969,310291,6797
2021-06-08,West Bengal,1437446,1401001,16457
2021-06-09,Andaman and Nicobar Islands,7168,6952,125
2021-06-09,Andhra Pradesh,1776881,1661187,11696
2021-06-09,Arunachal Pradesh,30253,26848,128
2021-06-09,Assam,446445,392814,3793
2021-06-09,Bihar,715210,698397,9429
2021-06-09,Chandigarh,60862,59432,781
2021-06-09,Chhattisgarh,983941,952532,13271
2021-06-09,Dadra and Nagar Haveli and Daman and Diu,10447,10285,4
2021-06-09,Delhi,1430421,1400921,24704
2021-06-09,Goa,160740,152073,2877
2021-06-09,Gujarat,818195,794544,9962
2021-06-09,Haryana,764100,748186,8829
2021-06-09,Himachal Pradesh,196914,186872,3327
2021-06-09,Jammu and Kashmir,303752,279779,4118
2021-06-09,Jharkhand,342501,332622,5076
2021-06-09,Karnataka,2728248,2480378,32288
2021-06-09,Kerala,2674167,2524248,10438
2021-06-09,Ladakh,19385,18265,195
2021-06-09,Lakshadweep,9002,8141,42
2021-06-09,Madhya Pradesh,786790,771243,8442
2021-06-09,Maharashtra,5863887,5597304,101834
2021-06-09,Manipur,57351,47129,915
2021-06-09,Meghalaya,39996,34440,694
2021-06-09,Mizoram,14222,10891,58
2021-06-09,Nagaland,23239,18261,435
2021-06-09,Odisha,831305,764673,3176
2021-06-09,Puducherry,110750,102247,1648
2021-06-09,Punjab,583485,550837,15293
2021-06-09,Rajasthan,947696,927147,8710
2021-06-09,Sikkim,17657,13265,276
2021-06-09,Tamil Nadu,2291603,2059169,28170
2021-06-09,Telangana,596824,569095,3426
2021-06-09,Tripura,56794,50380,574
2021-06-09,Uttar Pradesh,1700499,1666001,21516
2021-06-09,Uttarakhand,335482,313379,6849
2021-06-09,West Bengal,1442830,1411513,16552
2021-06-10,Andaman and Nicobar Islands,7197,6973,125
2021-06-10,Andhra Pradesh,1784991,1674168,11763
2021-06-10,Arunachal Pradesh,30498,27150,133
2021-06-10,Assam,450201,397937,3844
2021-06-10,Bihar,715761,699382,9452
2021-06-10,Chandigarh,60928,59564,783
2021-06-10,Chhattisgarh,984975,954390,13285
2021-06-10,Dadra and Nagar Haveli and Daman and Diu,10457,10300,4
2021-06-10,Delhi,1430726,1401481,24748
2021-06-10,Goa,161153,152657,2891
2021-06-10,Gujarat,818739,796049,9973
2021-06-10,Haryana,764639,749407,8861
2021-06-10,Himachal Pradesh,197447,187734,3344
2021-06-10,Jammu and Kashmir,304869,282142,4143
2021-06-10,Jharkhand,342794,333179,5081
2021-06-10,Karnataka,2739290,2496099,32482
2021-06-10,Kerala,2688591,2542242,10632
2021-06-10,Ladakh,19475,18425,197
2021-06-10,Lakshadweep,9073,8278,42
2021-06-10,Madhya Pradesh,787210,772375,8476
2021-06-10,Maharashtra,5876094,5608753,103749
2021-06-10,Manipur,58081,47797,925
2021-06-10,Meghalaya,40599,34867,704
2021-06-10,Mizoram,14559,11104,61
2021-06-10,Nagaland,23352,18378,441
2021-06-10,Odisha,837402,772972,3220
2021-06-10,Puducherry,111257,102893,1657
2021-06-10,Punjab,584796,553174,15367
2021-06-10,Rajasthan,948234,929415,8733
2021-06-10,Sikkim,17944,13378,279
2021-06-10,Tamil Nadu,2308416,2091218,28528
2021-06-10,Telangana,598622,571619,3440
2021-06-10,Tripura,57452,50743,588
2021-06-10,Uttar Pradesh,1701095,1667232,21597
2021-06-10,Uttarakhand,335870,316621,6878
2021-06-10,West Bengal,1448104,1416683,16639
2021-06-11,Andaman and Nicobar Islands,7233,6984,125
2021-06-11,Andhra Pradesh,1793230,1685303,11824
2021-06-11,Arunachal Pradesh,30856,27438,138
2021-06-11,Assam,453867,403178,3873
2021-06-11,Bihar,716327,700481,9466
2021-06-11,Chandigarh,60998,59648,786
2021-06-11,Chhattisgarh,985716,956459,13300
2021-06-11,Dadra and Nagar Haveli and Daman and Diu,10465,10320,4
2021-06-11,Delhi,1430964,1401985,24772
2021-06-11,Goa,161576,153476,2899
2021-06-11,Gujarat,819220,797575,9982
2021-06-11,Haryana,765102,750443,8904
2021-06-11,Himachal Pradesh,197952,188691,3351
2021-06-11,Jammu and Kashmir,305775,284027,4160
2021-06-11,Jharkhand,343085,333763,5082
2021-06-11,Karnataka,2747539,2511072,32641
2021-06-11,Kerala,2702824,2557597,10805
2021-06-11,Ladakh,19506,18513,197
2021-06-11,Lakshadweep,9122,8382,43
2021-06-11,Madhya Pradesh,787607,773615,8511
2021-06-11,Maharashtra,5887860,5616857,106368
2021-06-11,Manipur,58768,48902,944
2021-06-11,Meghalaya,41113,35393,714
2021-06-11,Mizoram,14769,11358,61
2021-06-11,Nagaland,23468,18587,445
2021-06-11,Odisha,842637,781488,3263
2021-06-11,Puducherry,111686,103860,1668
2021-06-11,Punjab,585997,555245,15435
2021-06-11,Rajasthan,948680,930890,8760
2021-06-11,Sikkim,18091,13655,281
2021-06-11,Tamil Nadu,2324175,2120461,28906
2021-06-11,Telangana,600329,574112,3456
2021-06-11,Tripura,58093,51593,593
2021-06-11,Uttar Pradesh,1701691,1668874,21667
2021-06-11,Uttarakhand,336157,318235,6909
2021-06-11,West Bengal,1452987,1421004,16728
2021-06-12,Andaman and Nicobar Islands,7243,6996,126
2021-06-12,Andhra Pradesh,1800182,1696880,11882
2021-06-12,Arunachal Pradesh,31154,27818,143
2021-06-12,Assam,457330,408778,3915
2021-06-12,Bihar,716759,701543,9484
2021-06-12,Chandigarh,61056,59727,789
2021-06-12,Chhattisgarh,986529,958111,13311
2021-06-12,Dadra and Nagar Haveli and Daman and Diu,10470,10335,4
2021-06-12,Delhi,1431177,1402482,24800
2021-06-12,Goa,162048,154077,2914
2021-06-12,Gujarat,819710,798853,9988
2021-06-12,Haryana,765528,751387,8949
2021-06-12,Himachal Pradesh,198322,189522,3368
2021-06-12,Jammu and Kashmir,306641,286180,4174
2021-06-12,Jharkhand,343324,334256,5082
2021-06-12,Karnataka,2757324,2532686,32785
2021-06-12,Kerala,2716656,2575769,10976
2021-06-12,Ladakh,19544,18601,197
2021-06-12,Lakshadweep,9175,8483,43
2021-06-12,Madhya Pradesh,787941,774600,8532
2021-06-12,Maharashtra,5898557,5631767,108334
2021-06-12,Manipur,59322,49653,959
2021-06-12,Meghalaya,41614,36003,727
2021-06-12,Mizoram,14947,11545,62
2021-06-12,Nagaland,23564,18822,448
2021-06-12,Odisha,847489,789066,3310
2021-06-12,Puducherry,112128,104704,1677
2021-06-12,Punjab,586958,557380,15503
2021-06-12,Rajasthan,949048,931865,8776
2021-06-12,Sikkim,18258,13947,281
2021-06-12,Tamil Nadu,2339283,2147924,29280
2021-06-12,Telangana,602100,576496,3469
2021-06-12,Tripura,58521,52158,601
2021-06-12,Uttar Pradesh,1702195,1670631,21735
2021-06-12,Uttarakhand,336620,318930,6928
2021-06-12,West Bengal,1457273,1424153,16809
2021-06-13,Andaman and Nicobar Islands,7261,7025,126
2021-06-13,Andhra Pradesh,1806952,1709372,11940
2021-06-13,Arunachal Pradesh,31288,28252,145
2021-06-13,Assam,459497,414181,3951
2021-06-13,Bihar,717246,702411,9492
2021-06-13,Chandigarh,61110,59798,792
2021-06-13,Chhattisgarh,986988,959969,13317
2021-06-13,Dadra and Nagar Haveli and Daman and Diu,10470,10352,4
2021-06-13,Delhi,1431432,1402858,24823
2021-06-13,Goa,162468,154658,2928
2021-06-13,Gujarat,820165,799916,9994
2021-06-13,Haryana,765867,752208,8992
2021-06-13,Himachal Pradesh,198559,190377,3375
2021-06-13,Jammu and Kashmir,307415,288145,4186
2021-06-13,Jharkhand,343478,334979,5084
2021-06-13,Karnataka,2765134,2551332,32910
2021-06-13,Kerala,2728240,2593625,11182
2021-06-13,Ladakh,19561,18706,197
2021-06-13,Lakshadweep,9209,8555,44
2021-06-13,Madhya Pradesh,788218,775380,8553
2021-06-13,Maharashtra,5908999,5639271,111105
2021-06-13,Manipur,59852,50379,974
2021-06-13,Meghalaya,41919,36550,733
2021-06-13,Mizoram,15292,11748,63
2021-06-13,Nagaland,23646,19026,453
2021-06-13,Odisha,851958,796799,3355
2021-06-13,Puducherry,112530,105513,1684
2021-06-13,Punjab,587914,559360,15562
2021-06-13,Rajasthan,949356,933125,8783
2021-06-13,Sikkim,18415,14334,281
2021-06-13,Tamil Nadu,2353299,2173819,29547
2021-06-13,Telangana,603380,578757,3484
2021-06-13,Tripura,59086,52861,610
2021-06-13,Uttar Pradesh,1702647,1671852,21786
2021-06-13,Uttarakhand,336883,319559,6935
2021-06-13,West Bengal,1461257,1426650,16893
2021-06-14,Andaman and Nicobar Islands,7269,7034,126
2021-06-14,Andhra Pradesh,1811501,1719486,11999
2021-06-14,Arunachal Pradesh,31654,28608,151
2021-06-14,Assam,463175,418480,3994
2021-06-14,Bihar,717570,703262,9505
2021-06-14,Chandigarh,61160,59859,794
2021-06-14,Chhattisgarh,987588,961569,13334
2021-06-14,Dadra and Nagar Haveli and Daman and Diu,10471,10367,4
2021-06-14,Delhi,1431563,1403213,24839
2021-06-14,Goa,162721,155378,2937
2021-06-14,Gujarat,820570,801022,10000
2021-06-14,Haryana,766135,753020,9032
2021-06-14,Himachal Pradesh,198885,191041,3382
2021-06-14,Jammu and Kashmir,308014,290284,4195
2021-06-14,Jharkhand,343629,335462,5085
2021-06-14,Karnataka,2771969,2566741,33030
2021-06-14,Kerala,2735959,2610368,11343
2021-06-14,Ladakh,19611,18841,198
2021-06-14,Lakshadweep,9236,8637,44
2021-06-14,Madhya Pradesh,788460,775896,8589
2021-06-14,Maharashtra,5917128,5654003,112697
2021-06-14,Manipur,60311,50878,990
2021-06-14,Meghalaya,42322,37037,743
2021-06-14,Mizoram,15389,11879,70
2021-06-14,Nagaland,23755,19431,456
2021-06-14,Odisha,856297,804981,3399
2021-06-14,Puducherry,112839,106199,1691
2021-06-14,Punjab,588536,561010,15602
2021-06-14,Rajasthan,949633,934356,8803
2021-06-14,Sikkim,18451,14615,281
2021-06-14,Tamil Nadu,2366071,2199380,29801
2021-06-14,Telangana,604891,580932,3496
2021-06-14,Tripura,59321,53471,617
2021-06-14,Uttar Pradesh,1702960,1672968,21858
2021-06-14,Uttarakhand,337179,320549,6960
2021-06-14,West Bengal,1464776,1428821,16971
2021-06-15,Andaman and Nicobar Islands,7280,7049,126
2021-06-15,Andhra Pradesh,1817242,1730053,12052
2021-06-15,Arunachal Pradesh,31944,28934,155
2021-06-15,Assam,466590,421386,4028
2021-06-15,Bihar,717980,704075,9514
2021-06-15,Chandigarh,61200,59917,797
2021-06-15,Chhattisgarh,988197,963113,13342
2021-06-15,Dadra and Nagar Haveli and Daman and Diu,10481,10381,4
2021-06-15,Delhi,1431791,1403577,24851
2021-06-15,Goa,163048,155926,2947
2021-06-15,Gujarat,820922,802028,10004
2021-06-15,Haryana,766363,753584,9070
2021-06-15,Himachal Pradesh,199206,191732,3394
2021-06-15,Jammu and Kashmir,308729,292114,4205
2021-06-15,Jharkhand,343813,336058,5089
2021-06-15,Karnataka,2777010,2581526,33145
2021-06-15,Kerala,2748205,2623904,11509
2021-06-15,Ladakh,19649,18898,199
2021-06-15,Lakshadweep,9297,8733,45
2021-06-15,Madhya Pradesh,788684,776424,8616
2021-06-15,Maharashtra,5924780,5669179,114155
2021-06-15,Manipur,61096,51354,998
2021-06-15,Meghalaya,42772,37579,750
2021-06-15,Mizoram,15657,12191,70
2021-06-15,Nagaland,23856,19753,459
2021-06-15,Odisha,859702,811780,3441
2021-06-15,Puducherry,113194,106828,1696
2021-06-15,Punjab,589164,562701,15650
2021-06-15,Rajasthan,949805,935362,8817
2021-06-15,Sikkim,18660,14887,284
2021-06-15,Tamil Nadu,2377876,2222587,30068
2021-06-15,Telangana,606447,583002,3510
2021-06-15,Tripura,59849,54214,621
2021-06-15,Uttar Pradesh,1703230,1674072,21914
2021-06-15,Uttarakhand,337453,321064,6985
2021-06-15,West Bengal,1468044,1430889,17046
2021-06-16,Andaman and Nicobar Islands,7306,7079,127
2021-06-16,Andhra Pradesh,1823859,1740281,12109
2021-06-16,Arunachal Pradesh,32194,29223,155
2021-06-16,Assam,469976,426267,4064
2021-06-16,Bihar,718350,704805,9523
2021-06-16,Chandigarh,61241,59980,799
2021-06-16,Chhattisgarh,988770,964265,13354
2021-06-16,Dadra and Nagar Haveli and Daman and Diu,10489,10385,4
2021-06-16,Delhi,1432003,1404093,24876
2021-06-16,Goa,163358,156354,2960
2021-06-16,Gujarat,821220,802963,10009
2021-06-16,Haryana,766612,753918,9109
2021-06-16,Himachal Pradesh,199416,192256,3398
2021-06-16,Jammu and Kashmir,309364,293763,4217
2021-06-16,Jharkhand,344003,336645,5092
2021-06-16,Karnataka,2784355,2599439,33293
2021-06-16,Kerala,2761475,2639593,11656
2021-06-16,Ladakh,19682,18945,199
2021-06-16,Lakshadweep,9339,8812,45
2021-06-16,Madhya Pradesh,788844,776887,8650
2021-06-16,Maharashtra,5934887,5679746,115391
2021-06-16,Manipur,61848,51762,1008
2021-06-16,Meghalaya,43267,38032,758
2021-06-16,Mizoram,15925,12414,72
2021-06-16,Nagaland,23967,20127,461
2021-06-16,Odisha,863237,817359,3485
2021-06-16,Puducherry,113624,107425,1702
2021-06-16,Punjab,589839,564084,15698
2021-06-16,Rajasthan,950085,936290,8826
2021-06-16,Sikkim,18807,15307,285
2021-06-16,Tamil Nadu,2388324,2243645,30338
2021-06-16,Telangana,607936,584438,3521
2021-06-16,Tripura,60385,54810,626
2021-06-16,Uttar Pradesh,1703481,1674999,21963
2021-06-16,Uttarakhand,337806,321462,6997
2021-06-16,West Bengal,1471231,1432901,17115
2021-06-17,Andaman and Nicobar Islands,7335,7104,127
2021-06-17,Andhra Pradesh,1830010,1748009,12167
2021-06-17,Arunachal Pradesh,32489,29612,158
2021-06-17,Assam,473453,431216,4105
2021-06-17,Bihar,718735,705373,9527
2021-06-17,Chandigarh,61310,60076,802
2021-06-17,Chhattisgarh,989360,965292,13361
2021-06-17,Dadra and Nagar Haveli and Daman and Diu,10502,10391,4
2021-06-17,Delhi,1432161,1404436,24886
2021-06-17,Goa,163612,156819,2969
2021-06-17,Gujarat,821503,803733,10015
2021-06-17,Haryana,766844,754464,9147
2021-06-17,Himachal Pradesh,199708,192841,3408
2021-06-17,Jammu and Kashmir,310020,295189,4226
2021-06-17,Jharkhand,344149,337088,5095
2021-06-17,Karnataka,2790338,2610124,33431
2021-06-17,Kerala,2773944,2653207,11744
2021-06-17,Ladakh,19704,19022,200
2021-06-17,Lakshadweep,9377,8898,45
2021-06-17,Madhya Pradesh,788989,777291,8680
2021-06-17,Maharashtra,5944717,5685636,116027
2021-06-17,Manipur,62343,52220,1021
2021-06-17,Meghalaya,43745,38361,762
2021-06-17,Mizoram,16161,12630,75
2021-06-17,Nagaland,24043,20525,466
2021-06-17,Odisha,866868,823599,3524
2021-06-17,Puducherry,113950,107905,1710
2021-06-17,Punjab,590567,565339,15738
2021-06-17,Rajasthan,950290,937185,8836
2021-06-17,Sikkim,18897,15452,287
2021-06-17,Tamil Nadu,2397442,2266365,30548
2021-06-17,Telangana,609428,586371,3534
2021-06-17,Tripura,60872,55056,631
2021-06-17,Uttar Pradesh,1703756,1675684,22030
2021-06-17,Uttarakhand,338070,321807,7011
2021-06-17,West Bengal,1474249,1434934,17179
2021-06-18,Andaman and Nicobar Islands,7363,7128,127
2021-06-18,Andhra Pradesh,1836351,1756495,12224
2021-06-18,Arunachal Pradesh,32698,29934,159
2021-06-18,Assam,477159,436051,4138
2021-06-18,Bihar,719082,705967,9536
2021-06-18,Chandigarh,61358,60123,804
2021-06-18,Chhattisgarh,989869,966414,13368
2021-06-18,Dadra and Nagar Haveli and Daman and Diu,10509,10400,4
2021-06-18,Delhi,1432326,1404696,24900
2021-06-18,Goa,163927,157353,2975
2021-06-18,Gujarat,821765,804509,10020
2021-06-18,Haryana,767053,754924,9183
2021-06-18,Himachal Pradesh,200052,193418,3413
2021-06-18,Jammu and Kashmir,310691,296360,4234
2021-06-18,Jharkhand,344290,337362,5097
2021-06-18,Karnataka,2796121,2625414,33599
2021-06-18,Kerala,2785305,2665354,11834
2021-06-18,Ladakh,19730,19097,200
2021-06-18,Lakshadweep,9392,8964,45
2021-06-18,Madhya Pradesh,789099,777630,8708
2021-06-18,Maharashtra,5954515,5699983,116675
2021-06-18,Manipur,62946,52667,1033
2021-06-18,Meghalaya,44395,38792,771
2021-06-18,Mizoram,16463,12858,76
2021-06-18,Nagaland,24099,20887,467
2021-06-18,Odisha,870674,829851,3561
2021-06-18,Puducherry,114303,108462,1714
2021-06-18,Punjab,591179,566568,15771
2021-06-18,Rajasthan,950440,937805,8845
2021-06-18,Sikkim,19059,15618,290
2021-06-18,Tamil Nadu,2406075,2286225,30835
2021-06-18,Telangana,610845,588268,3546
2021-06-18,Tripura,61339,55769,634
2021-06-18,Uttar Pradesh,1703905,1676458,22081
2021-06-18,Uttarakhand,338292,322258,7017
2021-06-18,West Bengal,1477037,1437046,17237
2021-06-19,Andaman and Nicobar Islands,7394,7162,127
2021-06-19,Andhra Pradesh,1842025,1764509,12269
2021-06-19,Arunachal Pradesh,32929,30163,159
2021-06-19,Assam,480730,441192,4178
2021-06-19,Bihar,719431,706461,9543
2021-06-19,Chandigarh,61403,60201,806
2021-06-19,Chhattisgarh,990348,967415,13377
2021-06-19,Dadra and Nagar Haveli and Daman and Diu,10519,10409,4
2021-06-19,Delhi,1432461,1404897,24907
2021-06-19,Goa,164229,157772,2984
2021-06-19,Gujarat,821993,805383,10025
2021-06-19,Haryana,767223,755324,9216
2021-06-19,Himachal Pradesh,200291,193850,3423
2021-06-19,Jammu and Kashmir,311212,297557,4238
2021-06-19,Jharkhand,344425,337667,5099
2021-06-19,Karnataka,2801936,2637246,33760
2021-06-19,Kerala,2797748,2678499,11949
2021-06-19,Ladakh,19783,19150,201
2021-06-19,Lakshadweep,9430,9003,46
2021-06-19,Madhya Pradesh,789209,777995,8738
2021-06-19,Maharashtra,5963427,5710356,117357
2021-06-19,Manipur,63538,52961,1039
2021-06-19,Meghalaya,44909,39377,776
2021-06-19,Mizoram,16776,13129,78
2021-06-19,Nagaland,24193,21058,468
2021-06-19,Odisha,874101,835132,3603
2021-06-19,Puducherry,114598,109083,1720
2021-06-19,Punjab,591773,567883,15802
2021-06-19,Rajasthan,950633,938323,8852
2021-06-19,Sikkim,19210,15917,291
2021-06-19,Tamil Nadu,2414258,2304457,31015
2021-06-19,Telangana,612207,590081,3556
2021-06-19,Tripura,61782,56364,639
2021-06-19,Uttar Pradesh,1704162,1677050,22132
2021-06-19,Uttarakhand,338512,322475,7026
2021-06-19,West Bengal,1479523,1439155,17292
2021-06-20,Andaman and Nicobar Islands,7406,7177,127
2021-06-20,Andhra Pradesh,1847671,1772281,12319
2021-06-20,Arunachal Pradesh,33087,30407,159
2021-06-20,Assam,482505,444751,4208
2021-06-20,Bihar,719725,706955,9550
2021-06-20,Chandigarh,61430,60271,806
2021-06-20,Chhattisgarh,990700,968096,13387
2021-06-20,Dadra and Nagar Haveli and Daman and Diu,10522,10415,4
2021-06-20,Delhi,1432585,1405295,24914
2021-06-20,Goa,164436,158178,2990
2021-06-20,Gujarat,822178,806034,10029
2021-06-20,Haryana,767424,755681,9246
2021-06-20,Himachal Pradesh,200419,194249,3426
2021-06-20,Jammu and Kashmir,311797,298911,4252
2021-06-20,Jharkhand,344563,337848,5099
2021-06-20,Karnataka,2806453,2645702,33880
2021-06-20,Kerala,2809395,2690958,12061
2021-06-20,Ladakh,19805,19240,202
2021-06-20,Lakshadweep,9443,9042,46
2021-06-20,Madhya Pradesh,789296,778280,8768
2021-06-20,Maharashtra,5972788,5719457,117962
2021-06-20,Manipur,64065,53405,1047
2021-06-20,Meghalaya,45299,39919,780
2021-06-20,Mizoram,16969,13390,82
2021-06-20,Nagaland,24250,21201,469
2021-06-20,Odisha,877678,840214,3643
2021-06-20,Puducherry,114849,109562,1723
2021-06-20,Punjab,592314,569056,15826
2021-06-20,Rajasthan,950777,938835,8856
2021-06-20,Sikkim,19297,16056,293
2021-06-20,Tamil Nadu,2422075,2321500,31197
2021-06-20,Telangana,613213,591879,3567
2021-06-20,Tripura,62149,57025,643
2021-06-20,Uttar Pradesh,1704381,1677611,22178
2021-06-20,Uttarakhand,338648,322681,7035
2021-06-20,West Bengal,1481707,1441283,17345
2021-06-21,Andaman and Nicobar Islands,7415,7191,127
2021-06-21,Andhra Pradesh,1850291,1779785,12363
2021-06-21,Arunachal Pradesh,33381,30677,159
2021-06-21,Assam,485310,448450,4243
2021-06-21,Bihar,719970,707365,9557
2021-06-21,Chandigarh,61444,60327,806
2021-06-21,Chhattisgarh,991196,969212,13395
2021-06-21,Dadra and Nagar Haveli and Daman and Diu,10525,10425,4
2021-06-21,Delhi,1432674,1405468,24925
2021-06-21,Goa,164654,158591,2997
2021-06-21,Gujarat,822329,806653,10031
2021-06-21,Haryana,767586,755968,9275
2021-06-21,Himachal Pradesh,200612,194739,3432
2021-06-21,Jammu and Kashmir,312159,300135,4262
2021-06-21,Jharkhand,344685,338076,5100
2021-06-21,Karnataka,2811320,2654106,34022
2021-06-21,Kerala,2816844,2704554,12155
2021-06-21,Ladakh,19838,19271,202
2021-06-21,Lakshadweep,9471,9069,46
2021-06-21,Madhya Pradesh,789385,778584,8787
2021-06-21,Maharashtra,5979058,5733215,118314
2021-06-21,Manipur,64418,54065,1055
2021-06-21,Meghalaya,45568,40574,785
2021-06-21,Mizoram,17631,13667,84
2021-06-21,Nagaland,24376,21367,475
2021-06-21,Odisha,880709,844801,3686
2021-06-21,Puducherry,115082,109990,1726
2021-06-21,Punjab,592669,570327,15854
2021-06-21,Rajasthan,950928,939368,8862
2021-06-21,Sikkim,19322,16329,293
2021-06-21,Tamil Nadu,2429502,2336781,31386
2021-06-21,Telangana,614410,593586,3576
2021-06-21,Tripura,62324,57671,647
2021-06-21,Uttar Pradesh,1704499,1678089,22224
2021-06-21,Uttarakhand,338811,323004,7044
2021-06-21,West Bengal,1483586,1443396,17387
2021-06-22,Andaman and Nicobar Islands,7425,7195,127
2021-06-22,Andhra Pradesh,1854460,1788161,12416
2021-06-22,Arunachal Pradesh,33670,30956,160
2021-06-22,Assam,488179,450932,4280
2021-06-22,Bihar,720238,707833,9563
2021-06-22,Chandigarh,61467,60383,806
2021-06-22,Chhattisgarh,991678,970244,13402
2021-06-22,Dadra and Nagar Haveli and Daman and Diu,10528,10427,4
2021-06-22,Delhi,1433071,1405935,24933
2021-06-22,Goa,164957,159029,3008
2021-06-22,Gujarat,822464,807265,10034
2021-06-22,Haryana,767732,756231,9295
2021-06-22,Himachal Pradesh,200800,195055,3437
2021-06-22,Jammu and Kashmir,312587,301134,4269
